"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_D_5","mu_D_6","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_2","p_H","p_H_2","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_D_delta","rel_p_D_omicron","rel_p_H_alpha","rel_p_H_delta","rel_p_H_omicron","rel_p_ICU_alpha","rel_p_ICU_delta","rel_p_ICU_omicron","rho_pillar2_tests","seed_date_alpha","seed_date_delta","seed_date_omicron","start_date","ta_alpha","ta_delta","ta_omicron"
"midlands","beta20",-1.41060259367147e-06,6.47634654039265e-05,1.126355664859e-05,8.56283782340719e-06,-1.77434731853162e-06,1.03259711485427e-07,-1.8823996334762e-06,3.71763682703616e-06,-2.21770908291857e-06,-4.48741395311441e-07,5.33583551378622e-07,-7.77200218104461e-08,4.88834411294591e-08,-4.07171865610619e-07,-2.83803956152101e-06,8.03589713546533e-07,3.28233079691541e-06,-3.24802871050806e-06,5.9424288261754e-06,-2.42684286383116e-06,3.28503516614529e-08,7.45420801812434e-07,-7.30627200397008e-07,2.15762951418922e-06,1.76011742254069e-06,-5.47852458334082e-06,7.57500250495095e-07,3.15568648007953e-06,-7.88611154063939e-07,-9.44365348733375e-08,-1.68400895889861e-07,-8.85205617784998e-07,7.26702255156095e-07,-4.34901948003789e-06,-9.23670258646014e-07,6.51011854241931e-07,1.49033870702894e-06,-5.67125300314451e-07,-3.55883333807442e-07,4.11219621713446e-08,2.99749567994298e-05,1.19928490032201e-05,-4.74451156239318e-05,0.000110126146481639,8.33059025518745e-05,-6.08830583384538e-05,0.000165685755385445,-0.000142993805887958,5.11812387332954e-05,1.26011361061261e-05,-2.81251204286421e-06,-1.7882168810089e-06,-1.36701157019069e-05,-4.60084833985515e-05,-3.99265436923874e-05,1.9554323261911e-06,1.343716581062e-05,-5.7995238675847e-05,-1.0553037203659e-07,2.35683117177675e-07,-2.30176922159397e-07,6.25838913707015e-08,2.03961117528597e-07,-2.57386897324067e-08,-3.45852971378057e-08,-1.11809751272489e-07,6.57025987446292e-08,2.42208490242043e-07,0.000100303343085451,-1.14037952035388e-05,1.70163439325254e-05,8.06154453808649e-05,0.000107440921831468,-4.91965954464771e-05,3.66784492581023e-05,-0.000188116052821447,9.06390781033145e-05,-2.30087639491003e-05,6.3411402023794e-08,0.000334926049044118,-0.000931610739904466,-4.89112467657375e-05,-0.000770992882365288,9.84536359324103e-06,-2.94814331993059e-05,1.35534423884914e-05
"midlands","beta21",-1.42225239147911e-07,-7.65729247909578e-05,-1.02612701628263e-05,-5.49767487206452e-06,1.17148514020627e-06,-1.7322132795751e-07,2.61090022100438e-06,-4.42171605437338e-06,1.67151599362555e-06,1.71840879789535e-06,-1.19040864876401e-06,2.63326587988264e-07,2.63464598824109e-07,-6.17017690298069e-07,4.18067666153508e-06,-9.82028758351655e-06,-3.24802871050806e-06,4.68549500044738e-06,-5.37125372755597e-06,2.28551956733774e-06,1.01706762019464e-06,-2.28312552520427e-07,2.32216687463513e-06,-1.47632333478416e-06,-1.42541399624194e-06,8.25730680703924e-06,2.02787052105775e-07,-2.36278796303256e-06,2.5582276766324e-06,7.89319872975826e-07,4.23909285351713e-07,1.82757592945899e-06,-1.69550026738872e-06,7.60577804747282e-06,4.31953210766427e-07,-4.07550922232745e-07,-1.14291525246292e-06,-4.80625489017262e-07,1.40220207049416e-06,-7.75724322399356e-07,-4.68716204931573e-05,-6.98300900414494e-05,5.90248096928551e-05,-0.000132471280061388,-0.000186995285901232,8.43238903994227e-05,-0.000367290588950959,0.000179042012255356,-4.79059879354485e-05,-2.27843765342086e-05,1.24394997365406e-05,1.56851001062294e-06,2.28195065833037e-05,0.000119542183869452,9.52035035947268e-05,1.20494575964169e-06,-1.88021180501665e-05,4.91741482869105e-05,1.82242516000619e-07,-2.51595962577847e-07,3.90599497824479e-07,-1.3682983259929e-07,-1.38915598749077e-07,4.58623742587056e-08,7.78156414770715e-08,2.60532086835643e-07,-6.15513904528889e-08,-2.47958465035065e-07,-0.000145323950403621,1.256838933505e-05,-2.40920165290804e-05,-0.000117772072411046,-0.00018798125490212,4.85206642329768e-05,-4.50819105351825e-05,0.00021600279304705,-8.67444545788378e-05,3.26843647772875e-06,2.52070206836813e-08,-0.00149625660470589,0.000886848982772193,0.000715785167507348,0.000339738751948319,-2.37446018208323e-05,9.4685724688862e-06,-2.72104390079509e-06
"midlands","beta22",-2.11016445030937e-06,0.000163205095492451,4.38298330376555e-05,2.12900342170389e-05,-5.22902869386952e-06,9.10854081481062e-07,-3.87075953012632e-06,8.67891843171714e-06,-5.90450936432573e-06,-1.67659622176933e-06,3.57785953949702e-06,-1.21599858101595e-07,9.45328020600061e-07,-2.48296627258727e-06,-3.38235929080534e-06,-1.66904034028468e-05,5.9424288261754e-06,-5.37125372755597e-06,1.72505050295944e-05,-9.36909712577099e-06,4.85905061298854e-07,2.5078771558722e-06,-2.55630711783362e-07,5.16305872569769e-06,4.42190372877126e-06,-1.01904578519951e-05,3.22959386937472e-06,7.69049009547778e-06,-3.13001533582042e-07,8.31300234675536e-07,-3.05590869033728e-07,-4.51050497657464e-07,1.84016398651488e-06,-7.76250832092601e-06,-2.81746560092925e-06,2.5769622264969e-06,2.59013940601836e-06,-1.05480405101437e-06,-8.42030388569432e-07,-9.36028237343577e-07,5.7714459065326e-05,-5.01697260878778e-05,-6.40673338277721e-05,0.000179545503341458,0.000153442219779417,-0.000176794112182969,0.00020657011001919,-0.000327967829474127,5.80877419208064e-05,3.4459974462888e-06,-9.98446618230258e-06,-2.25885665536582e-06,-4.22117780032221e-05,3.97498282682788e-05,-2.80292432126896e-05,-2.16316428587598e-06,3.71753287931345e-05,-8.30209019745273e-05,-8.76014428402661e-08,4.4677201562662e-07,-5.1156461522096e-07,-2.62201556426785e-08,-9.79446042477046e-09,3.03301288599194e-08,-1.64934146644968e-07,-8.07064965910164e-08,1.07393453279421e-07,2.23640921776724e-07,0.000200259889268338,-6.25554031733037e-05,1.62023071856639e-05,0.000195187625410396,0.00027082320442212,-0.000140934679632737,1.78056710079013e-05,-0.000538407518645028,0.000237260361813448,-8.66169325498705e-05,1.68243154347912e-07,-0.000678300481260003,-0.00192515335251162,0.000334828899174098,-0.00312315574232091,2.60182715515953e-06,-7.23304968800606e-05,3.36604498800386e-05
"midlands","beta23",-1.35271376825358e-06,-9.03001130679198e-05,-2.50267818667236e-05,-7.64642852414495e-06,5.52721529124909e-06,-5.82569062310867e-07,1.48810995780067e-06,-3.88011905756673e-06,2.67926454851764e-06,1.17697434108457e-06,-2.3848035929915e-06,-6.53247902030466e-08,-4.10776894987062e-07,1.01367343159654e-06,1.52642652913937e-06,6.70714344797224e-06,-2.42684286383116e-06,2.28551956733774e-06,-9.36909712577099e-06,7.62651877440439e-06,-1.02445586186831e-06,-6.98825201965342e-07,-2.44504447397533e-07,-1.33188165669854e-06,-2.50398058681544e-06,4.48050254118649e-06,-1.40874341695157e-06,-3.22892366155343e-06,4.18348068508507e-07,-1.50401680051017e-06,9.22433092447604e-07,-8.00500016499386e-07,-1.05192895335677e-06,3.85241783231084e-06,1.06588703336091e-06,-9.26432975204012e-07,-1.51449957104976e-06,1.46671182761095e-06,-6.07671027773998e-07,4.14076157944227e-07,-2.1387945462526e-05,2.24539445946464e-05,2.0755714634464e-05,-5.21228006394682e-05,-7.58009092085921e-05,0.000112174605093828,-0.00011402595315932,0.000151253718942274,-2.40617230987038e-05,1.30763442396426e-05,9.46716973095443e-06,4.32467039902832e-07,2.39454719419407e-05,-3.68524586840199e-05,1.5984098661931e-05,6.62960094871853e-06,-1.85623338223447e-05,2.1615653806137e-05,2.8171576202212e-08,-1.50804477757433e-07,3.12160609253167e-07,6.30364623653072e-08,1.56090112818051e-07,-5.4586767656164e-09,8.30579744946354e-08,5.4470422235333e-08,-4.24942034881589e-08,-3.05384296968e-08,-0.000116107303872131,2.11750274752608e-05,-7.25426955953968e-06,-0.000122437235907329,-0.000148360885028344,5.82889081235468e-05,1.84799530333374e-05,0.000234345285494515,-7.84232544602455e-05,4.56582115621719e-05,6.20773092781403e-08,0.000170118099616357,0.000802264404814448,-0.000174575657415953,0.00262248475883274,1.51873673668409e-06,2.66629730347199e-05,-1.30104081525542e-05
"midlands","beta24",-3.38209587712731e-06,1.18528106764797e-05,-1.34555544733922e-05,2.56971047839024e-06,-5.00657423642572e-06,-4.49585965243337e-07,2.79580766901794e-07,-3.49182005688537e-07,-1.33277656461564e-06,2.90471170375209e-06,-2.79992285680975e-06,8.06907386661519e-08,-1.09203750090898e-07,-1.72124941624463e-06,1.02051365375256e-06,-1.85940022118994e-06,3.28503516614529e-08,1.01706762019464e-06,4.85905061298854e-07,-1.02445586186831e-06,2.11322159650773e-06,1.70396814797643e-07,1.36850007116904e-06,6.36883064753437e-07,1.88266421374074e-06,1.15100470607462e-06,5.30364582966185e-07,1.55199817661342e-06,1.23933409656561e-06,2.17959517494655e-06,-3.41462049555896e-07,1.19820253058784e-06,-1.02951939570922e-06,2.5271563629985e-06,-3.00189623755081e-07,-3.04088674812442e-07,1.45227695709205e-06,-3.17392221385083e-06,2.54837867410058e-06,-8.88692983763024e-08,-2.52313784803104e-05,-4.69703144506076e-05,1.1648854499349e-05,2.24829063079526e-05,-0.000163461142509215,2.9426808597965e-05,-0.000225999117102113,2.66232141274449e-05,6.61030363628922e-05,-1.4352045499099e-05,-5.46975132808998e-06,7.64699944917824e-07,2.310991097446e-05,3.64968257803122e-05,3.62111185725518e-05,1.13506802946904e-05,-1.08212512430141e-05,-8.24471261470071e-05,4.47675423908082e-08,4.57675819267341e-08,1.57390040197157e-07,-5.25958374164912e-08,3.70516618140369e-07,-6.54902368989283e-08,1.23431893315791e-07,9.59134681229373e-08,4.55265774785664e-08,1.05880676333141e-07,-1.23136704924525e-05,-2.6414050553812e-06,2.53539461009276e-05,-1.2312440628123e-05,-0.000145669011639282,3.42447346038886e-05,-1.50808474422156e-06,9.81126581215991e-05,-5.38669968028642e-05,-1.42902732395297e-05,9.99311934320746e-09,-0.000457988212168334,-0.000453762515852667,0.000671498365490146,-0.00161673530024375,-1.21322259651523e-06,-3.3650934677442e-05,7.98724084830242e-06
"midlands","beta25",-1.94717585840672e-06,2.35277275663287e-05,2.89241169307735e-06,5.2055900578545e-06,-6.76893156890826e-07,-6.03114937915152e-09,-5.66170711625515e-07,1.29026036376527e-06,-1.35150137690227e-06,4.67967467541884e-07,-2.04862516127088e-07,-7.39225953935072e-08,2.21420295151761e-07,-1.34539034381095e-06,4.52078893534471e-07,-6.53419118951042e-06,7.45420801812434e-07,-2.28312552520427e-07,2.5078771558722e-06,-6.98825201965342e-07,1.70396814797643e-07,1.06946392188562e-06,9.0720233164924e-08,1.96542695609422e-06,6.8610796867382e-07,-7.11989225432347e-07,1.05441687930573e-06,1.87190268966756e-06,7.16009497242008e-07,3.13974797474804e-07,2.60470002895708e-07,-7.35389139857399e-08,-1.25799441881627e-08,1.51092112445327e-07,-9.03023289024459e-07,6.68927325651859e-07,5.06248299439741e-07,-2.23290251765182e-07,-4.37838804678867e-07,-9.12739872081051e-08,1.41786897964993e-06,-3.38774943335202e-05,1.67085063036584e-06,4.21061093156512e-05,-2.8364010470085e-05,-8.26406051320358e-06,-7.79423890192714e-05,-4.78962884163099e-05,1.91081962272608e-05,4.47747355259056e-06,-3.27460489831778e-06,-4.79413467395346e-07,-2.76355971453619e-07,3.70923064027538e-05,1.80851959150216e-05,4.13972150878035e-06,3.97921368454729e-06,-4.86480307157903e-05,2.12618993594305e-08,1.15593817299857e-07,1.6805509737905e-08,-7.90452034468209e-09,9.76130822588111e-08,1.08463093374422e-08,-4.84552340992706e-09,5.86061271349656e-08,2.93251179903738e-08,6.44097697271195e-08,-9.14159329156288e-07,-3.65114572013903e-05,1.0335642542178e-05,1.00019876715599e-05,-4.59305047738751e-06,-3.12348693399845e-05,8.59162518977598e-06,-9.40189743778109e-05,5.07354611165029e-05,-2.23872219838923e-05,1.50710014327997e-07,-0.000444266226589141,-0.000306894872585815,0.000267215019632221,-0.000489843592962582,3.80111495754683e-07,-2.57318892815793e-05,7.22095916418793e-06
"midlands","beta26",-1.87556814062153e-06,-2.5573476514433e-05,6.69761924275373e-07,1.81315019682986e-06,-9.25872642273522e-07,-2.21313165240188e-09,1.34282175382946e-06,-1.59235372275235e-06,-2.93562353864606e-07,1.63132588360613e-06,-6.29380386025053e-07,2.69480637174989e-07,4.84812956225576e-07,-1.1381662666887e-06,2.22186615953743e-06,-1.14100434742933e-05,-7.30627200397008e-07,2.32216687463513e-06,-2.55630711783362e-07,-2.44504447397533e-07,1.36850007116904e-06,9.0720233164924e-08,2.48987300141804e-06,-3.61021951658531e-07,2.97252307942549e-07,4.23320222751664e-06,9.1312165777396e-07,1.5400203994586e-07,2.18827868945242e-06,7.91219522907847e-07,2.03218406484648e-07,1.49532586765689e-06,-1.4659078809493e-06,4.7420221112402e-06,-2.47794316911428e-07,5.83579244667117e-08,1.62618787488169e-07,-1.42493490608932e-06,1.81500290975681e-06,-1.13522231675681e-06,-2.36993654214712e-05,-7.44744393605719e-05,3.32922688751531e-05,-5.39911063698446e-05,-0.000127332757016926,3.46643330878128e-05,-0.000280886788186639,7.44415733775023e-05,-1.3445448825564e-05,-2.12203027066685e-05,1.22405625222883e-05,2.86186265920932e-06,1.42742194328522e-05,9.86597786197703e-05,7.39151114829175e-05,1.40445252031215e-06,-9.3134149842049e-06,1.91949740020128e-05,1.31874764768646e-07,-1.0349680993951e-07,2.21517921012009e-07,-1.20734268216378e-07,5.30262862120171e-10,4.50223865691934e-08,5.150506128124e-08,2.05482532851154e-07,-2.15354974108887e-08,-7.79017462974487e-08,-6.45285341313512e-05,-1.04586624819496e-05,-1.8600418395159e-05,-4.82966372522264e-05,-0.000124051892165869,2.14669100414204e-05,-2.23718957910212e-05,8.30766808675943e-05,-2.27216777593261e-05,-2.02854856117098e-05,4.52798893187798e-08,-0.00155964969091327,0.000137777004705509,0.000882000359230642,-0.000619317784557549,-2.13103751385191e-05,-1.22546799427308e-05,1.22214093977235e-05
"midlands","beta27",-4.85795045706423e-06,5.84155596691912e-05,-2.24336510943521e-06,1.19476477319725e-05,-2.90082478011443e-06,-3.11608275976815e-07,-1.60700055679852e-06,3.2615943792247e-06,-3.28675181891887e-06,1.53569300580289e-06,-1.70046221396687e-06,-3.46782450149082e-07,1.28737888651767e-07,-3.11572975311915e-06,3.11793675974573e-08,-7.75699809538942e-06,2.15762951418922e-06,-1.47632333478416e-06,5.16305872569769e-06,-1.33188165669854e-06,6.36883064753437e-07,1.96542695609422e-06,-3.61021951658531e-07,4.67939027759273e-06,1.96007167882427e-06,-3.64199929861351e-06,1.92738480610553e-06,4.85473355032063e-06,6.66278933645958e-07,7.891046320704e-07,4.1158082262448e-07,-8.95740362018346e-07,1.50786344917038e-07,-1.04471088048479e-06,-1.93949755644715e-06,1.34467140174043e-06,1.30877574142211e-06,-7.96048831553721e-07,-9.46132519202757e-07,3.43576303723221e-07,2.42023761077871e-06,-4.88521898512584e-05,-6.70563288697699e-06,0.000136033585410334,-5.78652149873778e-05,-1.76760734693048e-05,-0.000116537457071996,-0.000119702351698818,7.82115383663527e-05,1.74104180052061e-05,-1.56330397950159e-05,-4.39447136370836e-07,6.98809693325742e-06,3.93598379329173e-05,1.40485818292546e-05,1.47826231113477e-05,6.91338579471705e-06,-0.000151594430232981,-4.48829133869544e-10,3.48005262865334e-07,2.24831829089832e-08,5.82909567192338e-08,4.58938500797239e-07,-1.1812185402444e-08,4.68476702955144e-08,6.37467088942944e-08,9.91290276847509e-08,2.59394118091994e-07,2.66488786868504e-05,-9.22602518364431e-05,4.41980398842718e-05,3.86749218000222e-05,-3.8603032628719e-05,-5.59349767991268e-05,3.7717295470488e-05,-0.000177565939346063,9.82458867763026e-05,-4.14367711323144e-05,3.51212715849948e-07,-0.000151247779493166,-0.000837773451049385,0.000387781965647969,-0.00124803254353936,1.60701097508224e-05,-6.39636585835028e-05,1.46472880093799e-05
"midlands","beta28",-5.78636411606674e-06,8.41359757270411e-05,-1.01069651733205e-05,9.03502099840676e-06,-7.59956984455031e-06,-6.25887592074217e-08,-2.11328091624647e-06,3.29783320515441e-06,-3.67624474895267e-06,3.41621023717831e-06,-2.77661525086261e-06,-1.16714235832536e-07,-3.7400431819183e-08,-2.28231038192104e-06,-7.25546396819321e-07,-1.00289033287115e-06,1.76011742254069e-06,-1.42541399624194e-06,4.42190372877126e-06,-2.50398058681544e-06,1.88266421374074e-06,6.8610796867382e-07,2.97252307942549e-07,1.96007167882427e-06,4.42940927944298e-06,-4.90004051958568e-06,8.62352774675572e-07,4.13080303886347e-06,1.81292085927302e-07,2.15946183950245e-06,-3.03734334053872e-07,1.26057377936919e-07,7.16301412389497e-08,-2.20764751920189e-06,-8.94468835658555e-07,2.94083604695769e-07,2.61542989563813e-06,-3.94757302797146e-06,2.5364372500158e-06,-7.4528363470209e-08,8.14771644111934e-06,-3.11957747201582e-05,-2.20700845480206e-05,0.000123436024818761,-8.6174125197731e-05,-1.99359137671782e-05,-8.59957590719098e-05,-0.000101862856581872,0.000116382554315312,-7.70081677621362e-06,-2.0199169196721e-05,4.61721963257004e-07,1.33007557825113e-05,-1.77672736242747e-05,-1.15655553394644e-05,1.56493053077537e-05,-1.59294445860958e-07,-0.000136521013725379,-3.21924257154597e-08,2.44250994981092e-07,-5.16830458762641e-08,8.18491360577112e-09,5.69539358386399e-07,-1.04947547889973e-07,8.61764713397587e-08,-1.4006962802253e-08,1.00053905890601e-07,2.51312537675132e-07,8.54759064436584e-05,2.91018264809129e-06,3.48791596357715e-05,7.41731521276006e-05,-6.81834234675662e-05,1.56690070699413e-05,1.94483741063802e-05,-5.60335654635491e-05,-1.37226544839873e-06,-2.44267228110462e-05,-1.4456157195194e-08,3.39229847254379e-07,-0.00140746402025821,0.00044801299290957,-0.00275234885425497,1.04018579965287e-05,-5.12455435146947e-05,1.27480363701182e-05
"midlands","beta29",2.3885231024454e-06,-0.000179755827411902,-8.60682593847457e-06,-1.41780001200059e-05,5.92246884374261e-06,-5.40632891810844e-07,5.9303389395173e-06,-9.49572022509309e-06,5.05337480015946e-06,7.78526950219513e-07,-5.64461131042381e-07,7.19094643530249e-07,3.74522935905661e-07,5.30775038904425e-07,6.62392650299718e-06,-1.4801856162019e-05,-5.47852458334082e-06,8.25730680703924e-06,-1.01904578519951e-05,4.48050254118649e-06,1.15100470607462e-06,-7.11989225432347e-07,4.23320222751664e-06,-3.64199929861351e-06,-4.90004051958568e-06,1.76829441157393e-05,-2.48935524376376e-08,-6.44248798917974e-06,4.72530220573604e-06,6.58205936576138e-07,4.9675819576293e-07,3.75555480519325e-06,-3.44058251615525e-06,1.47560442319211e-05,1.28488463762619e-06,-1.2095527777303e-06,-2.75883264632599e-06,5.89143592625836e-07,1.6781390490514e-06,-1.21881259809244e-06,-9.20694893369703e-05,-0.000106386513828758,0.000105433846921336,-0.000289996834377191,-0.000302150044024187,0.000155124135945947,-0.000579237871791922,0.000363371818564097,-0.000135402890241026,-3.43317472316598e-05,4.17721245070917e-05,1.29164382903783e-06,3.14708590848869e-05,0.000203046608477116,0.00017436246681826,-8.22143913455678e-06,-3.27762624463218e-05,0.000160217879078525,3.03326251910694e-07,-5.88228602153506e-07,6.82924840925159e-07,-2.69244615213171e-07,-5.18921756007809e-07,1.10281838990442e-07,9.7354503258265e-08,4.3690515991068e-07,-1.50312308766917e-07,-4.83787668955344e-07,-0.000286818195671173,1.73103918407356e-05,-4.70325986974751e-05,-0.000247528728383318,-0.000267807134970111,6.575287321581e-05,-7.80598843572126e-05,0.000409447278742195,-0.000147931467458451,1.45262705273505e-05,2.34392710521782e-08,-0.00269670474381115,0.00209344001232845,0.0012276150485503,0.00214507583725914,-5.10209748491147e-05,3.74510215172795e-05,-6.0988979521073e-06
"midlands","beta3",-2.9983220439865e-06,2.65774810115023e-05,8.654554199901e-06,7.78809034914577e-06,-9.21234818205338e-07,5.0977562996688e-08,-1.23487976600399e-07,1.19440036133805e-06,-1.59005894088658e-06,6.40819015505695e-07,1.0744551736988e-07,5.5384337501469e-08,4.84468097255572e-07,-1.7169732928798e-06,9.53527426006618e-07,-1.40413393997928e-05,7.57500250495095e-07,2.02787052105775e-07,3.22959386937472e-06,-1.40874341695157e-06,5.30364582966185e-07,1.05441687930573e-06,9.1312165777396e-07,1.92738480610553e-06,8.62352774675572e-07,-2.48935524376376e-08,1.8945902689022e-06,2.10569419460426e-06,1.33589916106802e-06,1.68856982910124e-07,4.22075923019231e-07,1.7845426534572e-07,-4.04257150986285e-07,1.21774545481803e-06,-1.34626543235916e-06,1.16100968991297e-06,3.1358489402629e-07,-3.25028537052358e-07,-1.87805461407267e-07,-7.00789016028673e-07,-1.22126198715814e-06,-6.04777393677067e-05,9.36745118124925e-06,2.84663719403135e-05,-5.6870211561893e-05,-1.26207409325074e-05,-0.000146118904297255,-4.19772994928525e-05,-1.1890733359308e-06,-3.2716308734276e-06,3.09600067272125e-06,8.26433818614965e-08,-1.98521477251992e-06,7.46013708248376e-05,4.29265053368406e-05,5.43352163970664e-06,4.23067762121613e-06,-2.56651757662395e-05,5.93450717647041e-08,9.97752126201102e-08,3.20222897640016e-08,-5.49683812149989e-08,1.81919830499359e-08,4.15541821404686e-08,-2.48092335102394e-08,1.21318487943473e-07,3.05939112278327e-08,6.3226571224996e-08,-1.3011261745293e-05,-4.75660478886773e-05,7.62309778260432e-06,3.07762443853606e-06,-2.38199158133181e-05,-2.2572920432374e-05,-5.62739389242836e-06,-0.000110035431831554,6.22233322701614e-05,-3.68434627040286e-05,1.7728294076591e-07,-0.000874635536635509,-0.000327747217046182,0.000566039001132848,-0.00085004092642748,-7.38816286345272e-06,-2.78785162463764e-05,1.38102061909156e-05
"midlands","beta30",-5.12681251017161e-06,9.21289423229399e-05,-2.43460345580844e-06,1.56339898261973e-05,-6.33513902701564e-06,-2.21763001844329e-07,-2.40306545549625e-06,4.88762260528799e-06,-5.01719418963153e-06,2.67407285502171e-06,-2.20730632815956e-06,-4.30104977296332e-07,1.96653614138918e-07,-3.849580752245e-06,-6.00067438894859e-07,-7.48339964629675e-06,3.15568648007953e-06,-2.36278796303256e-06,7.69049009547778e-06,-3.22892366155343e-06,1.55199817661342e-06,1.87190268966756e-06,1.5400203994586e-07,4.85473355032063e-06,4.13080303886347e-06,-6.44248798917974e-06,2.10569419460426e-06,7.02573409135972e-06,2.80777322929584e-07,1.61943280913819e-06,1.02023622933693e-07,-9.22994812763278e-07,3.55632908566602e-07,-2.68904393266501e-06,-2.19296764403276e-06,1.43484023949374e-06,2.35175010611907e-06,-2.26116961174464e-06,5.77493514764726e-08,2.90988803078634e-07,1.23041272441168e-05,-5.78723973492076e-05,-2.29423412203323e-05,0.00017611817886445,-4.74833677001599e-05,-3.99536471601435e-05,-0.000114510513558502,-0.000166292483389805,0.000123727054929637,1.16911377939256e-05,-2.29354187592844e-05,9.03960094423956e-07,1.00203639618447e-05,3.05159590734329e-05,4.00539438935125e-06,1.6435243562589e-05,8.59251846401373e-06,-0.000198434574498489,-1.25764250847902e-09,4.53514881864201e-07,-2.10360353652587e-08,8.09289780487831e-08,6.71471796594328e-07,-3.18482124800638e-08,8.84260412016008e-08,6.08225975323924e-08,1.29724065007731e-07,3.27363318969115e-07,7.99988133952198e-05,-6.92625893574048e-05,3.67738929387065e-05,8.65825484275846e-05,-5.71914514518503e-05,-5.49252727145138e-05,5.14254943894241e-05,-0.000202995018813963,0.000103404393195624,-5.29550282014704e-05,3.26128712543563e-07,-0.000186941341239829,-0.0012924698548078,0.000526869317519115,-0.00256858687604444,2.05766655389381e-05,-8.13409506515701e-05,2.24522507245723e-05
"midlands","beta31",-4.0233188493629e-06,-1.90723008829997e-05,-1.42440535907997e-06,3.21030897289686e-06,-3.89763953012948e-07,-7.39357105335373e-08,1.10126219392321e-06,-1.42902949460066e-06,-4.96308881119052e-07,2.03909746035365e-06,-1.12450660997194e-06,2.87441651965072e-07,5.24460618860384e-07,-1.61330537702134e-06,2.68714571183868e-06,-1.42159388446892e-05,-7.88611154063939e-07,2.5582276766324e-06,-3.13001533582042e-07,4.18348068508507e-07,1.23933409656561e-06,7.16009497242008e-07,2.18827868945242e-06,6.66278933645958e-07,1.81292085927302e-07,4.72530220573604e-06,1.33589916106802e-06,2.80777322929584e-07,2.82367428066662e-06,7.2505539242492e-07,5.11045772758034e-07,1.44189035520573e-06,-1.60662914572175e-06,5.43528651475244e-06,-5.82821025363274e-07,2.71840136379832e-07,3.25587985773166e-07,-1.49333032257386e-06,1.58773337473675e-06,-1.12853325282256e-06,-2.61071313141549e-05,-8.75656626275346e-05,3.78131954567353e-05,-3.68041947553325e-05,-0.000166272655657735,4.58477790964657e-05,-0.000333462920178851,6.5010487108711e-05,-8.83079404084703e-06,-1.69431104245428e-05,1.12604999411999e-05,1.29793754044925e-06,1.56918540596519e-05,0.000106991775168525,8.26197133791376e-05,5.36176430870721e-06,-9.45213781208722e-06,5.28093597968533e-07,1.32833946859042e-07,-7.52843991578366e-08,2.54257770029971e-07,-1.33031499902742e-07,4.84055889992285e-08,3.1972689574779e-08,4.33009635267333e-08,2.28672751919131e-07,-8.84338031831457e-09,-3.03514250707249e-08,-8.13639517996594e-05,-2.67770872885936e-05,-5.18143216055651e-06,-6.17352927420185e-05,-0.0001331072047242,1.52947361973455e-05,-1.85711731814963e-05,5.76218275344241e-05,-1.11280522593489e-05,-2.471947092107e-05,1.10612366561399e-07,-0.00174462966788048,-8.78052772650414e-06,0.000989781246401805,-0.000465680667827486,-2.27104651936204e-05,-2.00834746249225e-05,1.20123703478091e-05
